Dt_Customer,YearsOfEnrollment,Age,Education,Marital_Status,Kidhome,Teenhome,Recency,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,accepted_cmp_before,qtd_cmp_accepted,Cluster
2014-01-21,0,40,Master,Together,1,0,56,21255.0,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,0,0,6
2013-11-19,1,32,Graduation,Together,1,0,31,42162.0,46,7,59,2,4,27,2,3,1,3,6,0,0,1,0,0,0,1,0,1,5
2012-09-14,2,56,Graduation,Together,1,1,0,54450.0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,0,0,4
2013-11-12,1,59,PhD,Married,0,1,91,57744.0,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,0,0,6
2012-10-13,2,26,Graduation,Single,1,0,40,26576.0,10,0,8,0,0,9,1,1,0,2,9,0,0,1,0,0,0,1,0,1,6
2013-07-06,1,70,PhD,Widow,0,0,59,57513.0,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0,0,2
2012-08-29,2,48,Graduation,Together,0,1,96,68142.0,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,0,0,6
2012-08-29,2,33,Graduation,Married,0,1,61,7500.0,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,0,0,6
2012-09-22,2,38,Graduation,Together,0,0,14,83145.0,777,35,731,39,137,114,1,5,9,11,2,0,0,0,0,1,0,1,0,1,3
2014-04-03,0,54,Master,Married,0,1,16,54197.0,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,0,0,1
2014-05-28,0,51,PhD,Single,1,1,98,23091.0,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,0,0,6
2013-07-21,1,37,Graduation,Married,1,1,11,46049.0,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,0,0,4
2012-12-05,2,38,Graduation,Together,0,0,52,56715.0,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,0,0,6
2014-05-29,0,53,Graduation,Married,0,0,19,79410.0,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,0,0,1
2013-03-11,1,62,Graduation,Married,0,1,61,57304.0,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,0,0,3
2014-03-23,0,49,Graduation,Married,0,1,73,44375.0,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,0,0,5
2012-09-14,2,56,Graduation,Together,1,1,0,54450.0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,0,0,4
2012-10-20,2,47,Graduation,Married,0,1,74,59594.0,457,4,29,0,0,9,1,8,1,7,7,0,0,0,1,0,0,0,0,1,6
2012-08-22,2,18,Graduation,Together,0,0,55,80685.0,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0,0,5
2013-10-13,1,39,PhD,Married,0,1,48,40344.0,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,0,0,2
2013-05-23,1,41,Graduation,Married,0,1,53,62710.0,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,0,0,2
2013-07-05,1,45,2n Cycle,Married,0,1,13,48985.0,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,0,0,1
2012-08-22,2,44,Graduation,Together,1,2,34,35322.0,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,0,0,2
2013-05-29,1,65,Graduation,Married,0,0,54,77142.0,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0,0,3
2014-01-22,0,45,Graduation,Single,0,0,69,81657.0,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,0,0,5
2014-02-17,0,18,Basic,Married,0,0,81,14421.0,0,0,2,3,3,8,1,1,0,2,5,0,0,1,0,0,0,0,0,1,6
2014-03-17,0,40,2n Cycle,Married,0,0,99,20130.0,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,0,0,6
2012-08-26,2,22,PhD,Married,0,0,3,74214.0,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0,0,3
2014-01-12,0,57,Master,Married,1,1,61,66726.0,349,7,35,0,0,47,3,8,2,4,7,0,0,0,1,0,0,0,0,1,5
2013-01-08,1,34,Basic,Together,1,0,65,23724.0,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,0,0,6
2013-11-13,1,53,Master,Married,0,1,93,47353.0,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,0,0,6
2012-11-03,2,60,Master,Married,1,1,24,33444.0,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0,0,1
2013-05-17,1,32,Graduation,Married,0,1,8,54386.0,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,0,0,4
2013-04-13,1,32,Graduation,Divorced,1,1,72,28510.0,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,0,0,6
2014-02-13,0,23,Master,Single,0,0,29,90638.0,1156,120,915,94,144,96,1,3,4,10,1,0,0,0,0,1,0,0,0,1,3
2013-01-13,1,63,Graduation,Together,0,1,33,48070.0,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,0,0,1
2013-01-05,1,56,Graduation,Married,0,1,68,43140.0,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,0,0,2
2013-01-19,1,52,PhD,Divorced,0,1,55,54959.0,1148,0,60,0,0,24,3,9,5,4,7,0,0,0,1,0,0,1,0,1,2
2013-05-03,1,55,Basic,Single,1,1,76,15056.0,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,0,0,5
2014-05-08,0,43,Graduation,Single,1,0,17,26954.0,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,0,1
2013-08-02,1,28,Graduation,Single,1,0,94,22327.0,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,0,0,6
2013-08-22,1,48,Graduation,Married,1,1,86,44393.0,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,0,0,6
2013-08-25,1,61,PhD,Single,0,1,25,62000.0,899,0,101,0,0,20,1,6,6,13,4,1,0,0,0,0,0,0,1,1,1
2012-12-06,2,50,PhD,Together,0,1,22,31497.0,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,0,0,1
2014-02-27,0,40,2n Cycle,Married,0,2,15,45894.0,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,0,0,1
2012-12-22,2,42,Master,Divorced,0,0,35,78579.0,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0,0,3
2012-11-17,2,43,Master,Widow,0,1,81,67369.0,1298,0,70,37,14,42,4,7,4,10,4,0,0,0,1,1,0,1,0,2,5
2014-04-20,0,54,Graduation,Divorced,0,1,55,58401.0,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,0,0,2
2014-02-17,0,62,Graduation,Single,0,1,94,62307.0,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,0,0,6
2013-04-22,1,44,Master,Married,1,1,50,43641.0,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,0,0,2
2013-04-21,1,45,Master,Divorced,0,1,64,63841.0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0,0,3
2013-09-01,1,48,2n Cycle,Married,0,1,91,46891.0,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,0,0,5
2013-03-31,1,44,Master,Married,1,0,11,70091.0,964,34,137,15,0,11,2,5,2,10,8,0,0,0,1,0,0,0,0,1,1
2014-04-05,0,42,PhD,Married,0,0,72,78075.0,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0,0,5
2012-09-09,2,51,2n Cycle,Widow,0,1,6,59184.0,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,0,0,4
2013-09-11,1,36,Graduation,Married,1,1,0,54809.0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,0,0,4
2013-01-25,1,54,Graduation,Married,0,1,66,58113.0,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,0,0,5
2013-12-31,1,55,Master,Married,0,1,42,51412.0,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,0,0,2
2012-10-10,2,33,Graduation,Divorced,1,0,60,15287.0,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,0,1,0,1,6
2013-08-17,1,56,Master,Together,0,0,64,66636.0,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,0,0,2
2013-02-20,1,57,Master,Married,0,1,87,50965.0,544,13,85,8,6,29,3,10,4,5,8,0,0,1,0,0,0,0,0,1,6
2013-11-22,1,48,PhD,Married,0,0,96,84618.0,684,100,801,21,66,0,1,6,9,10,2,0,0,0,0,1,0,0,0,1,6
2013-10-29,1,23,Graduation,Married,0,0,1,18351.0,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,0,0,1
2014-02-16,0,57,PhD,Together,0,2,54,40451.0,35,0,4,0,0,10,1,1,1,2,5,0,0,1,0,0,0,0,0,1,2
2013-05-22,1,48,Graduation,Together,0,1,53,36317.0,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,0,0,2
2013-10-12,1,56,Graduation,Together,0,1,96,42213.0,309,3,24,4,3,20,2,5,1,7,7,0,0,0,1,0,0,0,0,1,6
2013-04-15,1,58,Graduation,Together,0,1,58,65748.0,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,0,0,2
2013-10-27,1,41,Graduation,Together,0,1,12,77044.0,625,38,242,50,34,76,2,7,11,11,4,0,0,1,0,0,0,0,0,1,3
2013-03-12,1,44,Graduation,Together,0,0,78,74918.0,972,59,913,25,19,59,1,5,9,6,3,0,0,0,0,1,0,0,0,1,5
2012-10-31,2,40,Graduation,Married,1,1,64,56721.0,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,0,0,5
2013-06-28,1,38,Graduation,Single,1,1,26,42160.0,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,0,0,2
2013-07-17,1,48,Graduation,Single,0,1,8,61559.0,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,0,0,4
2012-08-08,2,49,PhD,Together,1,1,49,33629.0,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,0,0,2
2013-10-06,1,22,PhD,Together,0,0,56,68682.0,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,0,0,5
2013-01-19,1,50,Graduation,Single,0,1,55,34377.0,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,0,0,2
2012-08-22,2,26,Basic,Single,1,0,25,8940.0,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,0,0,3
2013-09-22,1,40,Graduation,Married,1,0,50,26228.0,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,0,0,2
2013-01-26,1,56,2n Cycle,Divorced,0,0,84,77297.0,408,61,109,48,122,41,1,5,7,9,4,1,0,0,0,0,0,0,1,1,5
2013-07-30,1,32,Graduation,Married,1,1,30,40211.0,51,1,7,2,1,25,2,2,1,2,8,0,0,1,0,0,0,0,0,1,5
2013-09-22,1,55,PhD,Widow,1,1,81,33438.0,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,0,0,6
2013-04-28,1,54,PhD,Married,0,1,74,75032.0,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,0,0,6
2013-10-12,1,58,PhD,Single,0,0,76,61284.0,618,15,106,20,7,45,1,11,2,8,6,0,0,0,1,0,0,0,0,1,5
2012-10-22,2,26,Graduation,Married,1,0,36,22518.0,11,7,12,2,2,27,2,2,1,2,5,0,0,1,0,0,0,1,0,1,5
2013-08-15,1,38,Master,Married,0,1,64,54730.0,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,0,0,5
2014-03-30,0,59,Master,Married,1,1,62,38452.0,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-02-15,1,42,Graduation,Divorced,1,1,53,44421.0,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,0,0,2
2013-06-29,1,27,PhD,Together,1,0,86,38197.0,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,0,0,6
2014-02-09,0,36,Graduation,Divorced,0,1,15,41986.0,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,0,0,1
2013-03-21,1,30,Graduation,Together,1,0,67,28427.0,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,0,0,6
2014-05-02,0,38,PhD,Together,1,0,47,37395.0,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,0,0,2
2014-05-26,0,43,Graduation,Married,1,0,47,64722.0,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,0,0,2
2014-04-17,0,58,Master,Together,0,1,81,55249.0,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,0,0,6
2013-10-04,1,41,Graduation,Together,0,0,98,84906.0,997,15,414,99,30,76,1,5,6,12,2,0,1,0,1,1,0,0,0,3,5
2013-07-04,1,24,Graduation,Married,1,0,56,28691.0,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,0,0,6
2013-11-29,1,61,Graduation,Single,1,1,48,44213.0,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,0,0,2
2014-01-18,0,30,Basic,Single,1,0,18,25707.0,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,0,0,2
2013-10-03,1,46,PhD,Married,2,1,74,59062.0,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,0,0,6
2014-05-24,0,52,Graduation,Single,0,1,68,76624.0,411,106,147,54,115,66,1,5,10,7,1,0,0,1,0,0,0,0,0,1,5
2014-04-20,0,67,Master,Together,0,0,36,66000.0,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,0,0,4
2012-08-04,2,34,PhD,Together,1,0,90,27683.0,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,0,0,5
2014-05-18,0,43,Graduation,Divorced,0,0,65,1730.0,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,0,0,6
2012-12-03,2,20,Basic,Single,1,0,63,7500.0,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,0,0,5
2013-04-05,1,45,Graduation,Together,1,1,82,40521.0,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,0,0,6
2014-03-24,0,41,PhD,Together,1,0,63,20427.0,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,6
2014-05-24,0,39,Graduation,Married,0,1,55,65106.0,790,19,133,12,0,19,3,8,3,13,6,0,0,0,1,0,0,0,0,1,6
2013-08-27,1,48,PhD,Married,0,0,64,69969.0,882,29,514,38,29,44,1,4,2,6,3,1,0,0,0,1,0,1,1,2,5
2013-07-16,1,61,Graduation,Married,0,2,51,67433.0,615,28,259,12,48,30,4,6,5,13,4,0,0,0,1,0,0,0,0,1,2
2013-02-22,1,46,PhD,Married,0,1,97,77766.0,1004,59,265,115,59,27,2,11,10,11,6,0,0,1,0,0,0,1,0,1,6
2013-09-12,1,41,Graduation,Married,0,1,92,74716.0,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,0,0,5
2013-10-18,1,50,Graduation,Divorced,0,1,51,68118.0,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,0,0,3
2012-07-30,2,42,PhD,Married,1,1,72,55158.0,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,0,0,6
2012-08-03,2,57,2n Cycle,Married,0,1,39,62972.0,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,0,0,3
2014-05-12,0,39,Graduation,Married,0,1,49,74190.0,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,0,0,5
2014-03-19,0,38,Graduation,Married,1,1,21,39356.0,15,0,2,0,0,6,1,1,0,2,6,0,0,1,0,0,0,0,0,1,2
2013-08-16,1,44,Graduation,Together,0,0,91,76653.0,736,63,946,219,189,126,1,4,7,11,2,1,0,0,0,1,0,0,1,2,5
2014-05-19,0,41,PhD,Divorced,1,1,37,35860.0,15,0,8,4,2,20,2,1,1,2,5,0,0,1,0,0,0,0,0,1,2
2013-05-22,1,30,PhD,Divorced,0,0,98,90687.0,982,17,672,23,34,51,1,6,2,8,2,0,0,0,0,1,0,1,0,1,5
2013-12-05,1,31,Master,Together,0,0,85,73450.0,1142,51,415,90,69,37,1,7,8,11,3,1,0,1,0,0,0,0,1,2,6
2013-07-06,1,53,Graduation,Married,1,1,40,31454.0,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,0,0,2
2014-03-06,0,62,Graduation,Single,1,1,2,47139.0,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,0,0,1
2013-10-08,1,38,Graduation,Divorced,0,0,78,83829.0,897,161,430,186,161,27,0,4,7,6,1,1,0,1,0,1,0,1,1,3,6
2012-09-24,2,49,PhD,Married,1,1,41,53378.0,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,0,0,3
2013-02-08,1,43,Graduation,Together,1,0,94,19656.0,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,0,0,6
2013-08-20,1,65,PhD,Married,0,1,10,45579.0,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,0,0,1
2014-06-21,0,56,2n Cycle,Single,0,0,73,85485.0,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,0,0,5
2014-04-07,0,70,Graduation,Married,0,0,22,55956.0,760,38,104,50,9,38,2,7,3,4,4,0,0,0,1,0,0,0,0,1,4
2013-01-22,1,50,Master,Single,0,1,30,64191.0,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,0,0,2
2012-08-26,2,40,Graduation,Single,1,0,21,38808.0,125,17,52,3,19,30,4,5,1,4,8,0,0,1,0,0,0,1,0,1,4
2013-03-19,1,47,Master,Married,1,1,51,57183.0,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,0,0,5
2012-11-21,2,44,Master,Divorced,1,0,97,23748.0,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,0,0,6
2013-02-26,1,42,Graduation,Married,0,1,56,66303.0,1090,12,96,16,12,60,4,3,4,11,8,0,0,0,1,0,0,0,0,1,5
2013-12-16,1,38,Master,Married,1,0,4,37368.0,3,2,11,2,2,10,1,1,0,2,6,0,0,1,0,0,0,0,0,1,1
2013-01-01,1,49,Graduation,Married,1,2,77,40800.0,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,0,0,6
2012-09-21,2,34,Graduation,Divorced,0,0,95,71847.0,737,21,106,55,63,210,0,6,7,9,3,1,0,0,0,0,0,0,1,1,3
2013-11-29,1,38,Graduation,Married,0,1,36,46149.0,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,0,0,5
2012-08-09,2,29,Graduation,Together,0,0,13,78687.0,817,185,687,145,55,241,1,4,6,8,2,0,0,0,0,1,0,1,0,1,3
2012-08-18,2,41,2n Cycle,Divorced,0,0,90,49118.0,620,54,239,99,98,119,2,9,7,10,7,0,1,0,1,0,0,1,0,2,5
2012-09-20,2,55,PhD,Married,1,1,49,37633.0,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,0,0,2
2013-07-21,1,62,Master,Together,0,0,18,39767.0,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,0,0,4
2012-11-05,2,61,Basic,Married,0,0,89,26997.0,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,0,0,3
2013-03-14,1,43,Graduation,Divorced,1,0,43,33986.0,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,0,0,2
2012-11-23,2,40,PhD,Married,0,1,82,57091.0,462,0,24,6,0,4,2,9,2,5,7,0,0,0,1,0,0,1,0,1,6
2013-06-08,1,44,2n Cycle,Married,1,1,84,46831.0,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,0,0,6
2013-02-10,1,41,Master,Married,0,0,80,83151.0,968,147,842,137,42,210,1,5,7,10,2,1,0,1,0,1,0,1,1,3,3
2012-12-30,2,41,Graduation,Married,0,0,68,52531.0,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,0,0,3
2013-09-05,1,57,Graduation,Married,0,0,12,15759.0,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,0,1
2013-07-31,1,42,Graduation,Single,1,0,75,22804.0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,0,0,6
2014-03-18,0,41,2n Cycle,Married,1,0,10,43050.0,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,0,0,1
2013-12-07,1,36,PhD,Single,1,1,91,42997.0,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,0,0,6
2014-04-12,0,51,PhD,Single,1,1,21,48918.0,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,0,0,1
2014-03-29,0,60,Master,Together,0,1,28,60033.0,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,0,0,4
2013-10-25,1,35,PhD,Together,1,0,97,34043.0,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,0,0,6
2013-06-24,1,47,Graduation,Together,0,1,49,57811.0,545,7,114,37,21,78,5,7,2,11,5,0,0,0,1,0,0,0,0,1,5
2014-02-19,0,68,Graduation,Married,0,0,14,78569.0,558,79,622,207,175,95,1,4,6,4,1,0,0,0,0,1,0,1,0,1,3
2012-12-27,2,34,Graduation,Single,1,1,5,7500.0,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,0,0,4
2013-06-04,1,42,Master,Together,1,0,37,157733.0,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2
2013-03-04,1,60,Graduation,Together,0,0,62,94384.0,1111,24,790,160,45,172,0,5,8,5,2,1,0,0,1,1,0,1,1,3,3
2014-02-18,0,29,2n Cycle,Married,0,0,83,23148.0,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,0,0,6
2013-02-25,1,43,Graduation,Divorced,1,1,48,44267.0,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,0,0,5
2012-11-01,2,33,Graduation,Married,0,0,94,71626.0,546,72,376,94,145,72,1,5,5,8,3,0,0,0,1,0,0,0,0,1,5
2013-06-28,1,47,Graduation,Together,0,1,61,60894.0,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,0,0,5
2013-04-03,1,37,Graduation,Together,1,1,70,50200.0,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,0,0,5
2014-05-23,0,49,PhD,Married,0,0,43,81051.0,1142,29,249,38,29,14,1,5,5,12,2,0,0,0,1,1,0,0,0,2,2
2014-01-14,0,32,Graduation,Married,0,0,23,65169.0,1074,0,69,0,0,46,1,10,4,13,6,1,1,1,0,1,0,1,1,4,3
2013-07-22,1,41,Graduation,Together,0,1,37,59868.0,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,0,0,3
2014-01-31,0,54,PhD,Married,0,1,50,65695.0,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,0,0,2
2012-11-23,2,56,Master,Single,0,0,78,64857.0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,0,5
2013-08-26,1,48,Master,Together,0,1,74,45143.0,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,0,0,6
2013-11-06,1,58,2n Cycle,Together,0,1,14,74805.0,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,0,0,4
2014-01-11,0,25,2n Cycle,Married,1,0,77,59060.0,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,0,0,6
2013-04-20,1,51,PhD,Single,1,1,39,27238.0,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,0,0,2
2013-10-01,1,48,Graduation,Together,0,1,89,47009.0,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,0,0,5
2014-06-10,0,41,2n Cycle,Married,1,1,62,46094.0,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,0,0,6
2013-07-29,1,41,Graduation,Married,1,1,59,40321.0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,0,0,6
2014-02-01,0,30,Graduation,Together,1,0,68,37235.0,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,0,0,6
2013-04-22,1,53,Master,Married,0,0,13,81843.0,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,0,0,3
2013-06-06,1,55,Master,Together,0,1,37,46692.0,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,0,0,3
2014-01-07,0,46,Graduation,Together,0,1,36,77382.0,491,48,231,112,105,134,2,5,7,12,1,0,0,0,0,1,0,0,0,1,3
2012-09-03,2,35,Graduation,Single,2,0,28,37774.0,173,8,107,7,2,176,4,7,2,3,9,0,0,1,0,0,1,1,0,1,3
2014-03-29,0,40,Basic,Married,1,0,2,18393.0,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,0,0,1
2013-02-14,1,51,Master,Married,0,1,17,72828.0,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,0,0,3
2014-04-18,0,32,Graduation,Married,0,0,86,24711.0,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,0,0,6
2013-09-25,1,38,PhD,Married,1,0,54,45503.0,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,0,0,6
2013-12-12,1,31,Master,Single,0,0,2,6560.0,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,0,0,3
2013-11-17,1,68,PhD,Together,0,0,3,71604.0,345,53,528,98,75,97,1,8,3,5,4,0,0,1,0,0,0,1,0,1,3
2014-03-07,0,35,Graduation,Married,1,0,84,27244.0,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,0,0,5
2012-12-12,2,43,Graduation,Married,1,1,8,48752.0,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,0,0,1
2013-09-18,1,51,Graduation,Married,0,1,4,71434.0,711,36,217,172,96,168,3,7,4,7,4,1,0,0,1,0,0,0,1,2,3
2013-07-29,1,65,Graduation,Single,0,0,57,90842.0,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,0,0,5
2012-08-18,2,34,Master,Married,1,0,24,88097.0,163,0,480,0,126,75,1,6,5,8,9,1,0,0,1,1,0,1,1,3,3
2013-09-17,1,38,Graduation,Married,0,1,51,51948.0,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,0,0,5
